raceId,driverId,stop,milliseconds,duration,lap
962,835,3,28804,28.804,34
971,835,2,26420,26.420,37
950,835,3,24099,24.099,38
958,835,2,21665,21.665,39
984,835,1,25618,25.618,39
968,835,3,22588,22.588,41
974,835,1,25472,25.472,42
973,835,3,24750,24.750,42
959,835,3,19725,19.725,45
979,835,1,22684,22.684,46
956,835,4,22728,22.728,50
974,836,1,25813,25.813,1
975,836,1,51757,51.757,1
982,836,1,40506,40.506,1
987,836,1,26439,26.439,1
962,836,1,24308,24.308,1
987,836,2,19160,19.160,2
982,836,2,45875,45.875,2
978,836,1,29861,29.861,2
984,836,1,24424,24.424,2
972,836,1,31266,31.266,2
984,836,2,24918,24.918,3
982,836,3,27865,27.865,3
978,836,2,29941,29.941,3
979,836,1,24213,24.213,3
987,836,3,18764,18.764,3
985,836,1,31334,31.334,3
986,836,1,23358,23.358,4
957,836,1,31812,31.812,5
968,836,1,33395,33.395,6
963,836,1,25820,25.820,9
958,836,1,23486,23.486,9
949,836,1,26236,26.236,11
948,836,1,26206,26.206,11
954,836,1,24784,24.784,11
952,836,1,24554,24.554,11
971,836,1,26542,26.542,11
959,836,1,19813,19.813,12
976,836,1,31122,31.122,12
951,836,1,31433,31.433,13
965,836,1,26059,26.059,13
956,836,1,22613,22.613,13
964,836,1,24630,24.630,13
976,836,2,22356,22.356,13
950,836,1,26969,26.969,15
961,836,1,25962,25.962,16
976,836,3,34847,34.847,17
962,836,2,30532,30.532,18
948,836,2,1082140,18:02.140,18
981,836,1,25212,25.212,20
967,836,1,2008464,33:28.464,20
972,836,2,30799,30.799,20
976,836,4,22390,22.390,21
982,836,4,32249,32.249,21
976,836,5,1315645,21:55.645,22
956,836,2,23738,23.738,23
968,836,2,22949,22.949,24
984,836,3,24952,24.952,25
959,836,2,19626,19.626,26
956,836,3,18064,18.064,27
950,836,2,24104,24.104,27
956,836,4,18342,18.342,28
979,836,2,22998,22.998,28
988,836,1,22959,22.959,28
967,836,2,1484979,24:44.979,28
982,836,5,31094,31.094,28
955,836,1,26187,26.187,29
949,836,2,25547,25.547,29
965,836,2,25182,25.182,30
963,836,2,26156,26.156,30
978,836,3,31250,31.250,31
953,836,1,26517,26.517,31
948,836,3,23895,23.895,32
964,836,2,25461,25.461,32
952,836,2,24387,24.387,33
973,836,1,23445,23.445,33
977,836,1,22414,22.414,35
958,836,2,22765,22.765,35
962,836,3,30471,30.471,36
983,836,1,25060,25.060,37
982,836,6,32183,32.183,37
954,836,2,24516,24.516,38
951,836,2,57151,57.151,39
975,836,2,24202,24.202,40
963,836,3,25201,25.201,41
949,836,3,25419,25.419,41
950,836,3,24274,24.274,43
959,836,3,19658,19.658,46
967,836,3,25509,25.509,52
955,837,1,33405,33.405,1
957,837,1,29998,29.998,6
953,837,1,29117,29.117,11
948,837,1,23224,23.224,12
949,837,1,26382,26.382,12
959,837,1,31317,31.317,13
954,837,1,29732,29.732,15
957,837,2,30135,30.135,17
950,837,1,23183,23.183,18
952,837,1,28753,28.753,22
956,837,1,23326,23.326,27
950,837,2,24635,24.635,28
956,837,2,16218,16.218,28
958,837,1,24254,24.254,29
956,837,3,17828,17.828,29
949,837,2,28120,28.120,31
959,837,2,20919,20.919,32
953,837,2,27380,27.380,34
950,837,3,24369,24.369,40
954,837,2,25069,25.069,44
949,837,3,25517,25.517,44
953,837,3,26292,26.292,47
952,837,2,26186,26.186,48
959,837,3,21186,21.186,49
956,837,4,25234,25.234,50
972,838,1,30006,30.006,1
997,838,1,46557,46.557,1
982,838,1,31550,31.550,1
1001,838,1,19847,19.847,1
995,838,1,41008,41.008,1
1001,838,2,22706,22.706,2
982,838,2,26553,26.553,2
970,838,1,25146,25.146,2
982,838,3,24543,24.543,3
970,838,2,17325,17.325,4
976,838,1,21423,21.423,5
970,838,3,17295,17.295,5
970,838,4,17292,17.292,6
984,838,1,23430,23.430,9
969,838,1,39562,39.562,9
949,838,1,24604,24.604,9
990,838,1,25081,25.081,10
1006,838,1,24065,24.065,10
1004,838,1,29636,29.636,11
982,838,4,30390,30.390,12
973,838,1,22547,22.547,12
1007,838,1,22174,22.174,12
988,838,1,22125,22.125,12
983,838,1,24580,24.580,13
976,838,2,15097,15.097,17
992,838,1,21103,21.103,17
980,838,1,26894,26.894,18
994,838,1,26817,26.817,20
998,838,1,28284,28.284,21
976,838,3,1314189,21:54.189,22
991,838,1,23730,23.730,22
1005,838,1,23159,23.159,23
1002,838,1,24094,24.094,24
972,838,2,35998,35.998,24
989,838,1,22474,22.474,25
949,838,2,24682,24.682,25
985,838,1,23578,23.578,25
992,838,2,20887,20.887,25
978,838,1,29337,29.337,26
982,838,5,36138,36.138,27
1008,838,1,22618,22.618,28
1001,838,3,23389,23.389,28
990,838,2,25131,25.131,28
999,838,1,19778,19.778,29
980,838,2,26187,26.187,30
977,838,1,21714,21.714,31
986,838,1,28044,28.044,31
976,838,4,20446,20.446,33
998,838,2,28658,28.658,33
993,838,1,27416,27.416,34
984,838,2,23399,23.399,34
1009,838,1,22317,22.317,35
992,838,3,20760,20.760,39
1000,838,1,21732,21.732,40
1006,838,2,24195,24.195,40
997,838,2,22526,22.526,40
996,838,1,24399,24.399,40
949,838,3,25316,25.316,41
979,838,1,28616,28.616,42
974,838,1,24768,24.768,43
1003,838,1,30234,30.234,43
977,838,2,16206,16.206,44
975,838,1,23267,23.267,45
992,838,4,20978,20.978,46
995,838,2,23537,23.537,48
999,838,2,19621,19.621,52
994,838,2,25438,25.438,72
1100,839,1,18056,18.056,1
1044,839,1,25719,25.719,1
1053,839,1,30866,30.866,1
962,839,1,24343,24.343,1
1124,839,1,1586095,26:26.095,1
1118,839,1,22209,22.209,1
982,839,1,31793,31.793,1
1001,839,1,19582,19.582,1
1114,839,1,27056,27.056,1
1007,839,1,27806,27.806,1
1083,839,1,2950760,49:10.760,1
1045,839,1,1160946,19:20.946,1
1054,839,1,21275,21.275,2
1107,839,1,18143,18.143,2
1092,839,1,393601,6:33.601,2
982,839,2,26532,26.532,2
1062,839,1,1450190,24:10.190,2
983,839,1,24456,24.456,2
1111,839,1,22534,22.534,2
1061,839,1,2066994,34:26.994,2
970,839,1,17673,17.673,2
1118,839,2,1414725,23:34.725,2
1054,839,2,22240,22.240,3
1062,839,2,39522,39.522,3
1069,839,1,40800,40.800,3
982,839,3,24664,24.664,3
1033,839,1,24281,24.281,4
970,839,2,33491,33.491,4
970,839,3,17356,17.356,5
970,839,4,17366,17.366,6
1110,839,1,23085,23.085,6
960,839,1,28718,28.718,6
1133,839,1,21829,21.829,6
1122,839,1,22502,22.502,7
1071,839,1,19285,19.285,7
1039,839,1,17455,17.455,7
1092,839,2,25172,25.172,7
1071,839,2,17818,17.818,8
1100,839,2,937929,15:37.929,8
1125,839,1,23156,23.156,9
1123,839,1,18287,18.287,9
960,839,2,1000980,16:40.980,9
1111,839,2,19795,19.795,10
1004,839,1,30642,30.642,10
1047,839,1,21615,21.615,10
1115,839,1,28961,28.961,10
1121,839,1,24877,24.877,10
1044,839,2,23475,23.475,10
980,839,1,23364,23.364,10
991,839,1,23281,23.281,11
995,839,1,25353,25.353,11
1142,839,1,15790,15.790,11
971,839,1,24664,24.664,11
982,839,4,31336,31.336,11
1037,839,1,24305,24.305,11
1034,839,1,30768,30.768,12
964,839,1,24973,24.973,12
1087,839,1,23511,23.511,12
976,839,1,20493,20.493,12
1098,839,1,24966,24.966,12
1106,839,1,24402,24.402,12
1142,839,2,21142,21.142,12
963,839,1,25368,25.368,12
1134,839,1,23366,23.366,12
1079,839,1,22137,22.137,13
1043,839,1,30559,30.559,13
1052,839,1,25226,25.226,13
1105,839,1,22112,22.112,13
1130,839,1,21834,21.834,13
1072,839,1,997126,16:37.126,13
1096,839,1,21895,21.895,14
1070,839,1,23100,23.100,14
1118,839,3,24037,24.037,14
985,839,1,24502,24.502,14
1074,839,1,30484,30.484,14
1107,839,2,22028,22.028,14
966,839,1,23866,23.866,15
1066,839,1,29901,29.901,15
1120,839,1,22160,22.160,15
990,839,1,24719,24.719,15
1072,839,2,1088290,18:08.290,15
997,839,1,22527,22.527,15
1098,839,2,41462,41.462,15
969,839,1,22154,22.154,15
1073,839,1,21677,21.677,15
1099,839,1,20762,20.762,16
1084,839,1,21755,21.755,16
1123,839,2,30626,30.626,16
981,839,1,24432,24.432,16
973,839,1,22616,22.616,16
1075,839,1,21141,21.141,16
1045,839,2,24076,24.076,17
976,839,2,15061,15.061,17
1076,839,1,19128,19.128,17
965,839,1,25216,25.216,17
1040,839,1,30068,30.068,18
1088,839,1,19455,19.455,18
1093,839,1,24816,24.816,18
1009,839,1,21979,21.979,18
1077,839,1,31409,31.409,18
1085,839,1,44747,44.747,18
962,839,2,104383,1:44.383,19
1082,839,1,25684,25.684,19
1132,839,1,28495,28.495,19
1061,839,2,28772,28.772,19
998,839,1,29410,29.410,19
1124,839,2,23394,23.394,19
1131,839,1,22291,22.291,19
1089,839,1,24336,24.336,19
984,839,1,24078,24.078,20
978,839,1,29194,29.194,20
976,839,3,31657,31.657,20
967,839,1,2009052,33:29.052,20
1113,839,1,29755,29.755,20
986,839,1,22665,22.665,20
1119,839,1,21763,21.763,20
1080,839,1,24875,24.875,21
1132,839,2,28276,28.276,21
1054,839,3,27033,27.033,22
1006,839,1,24534,24.534,22
1038,839,1,25290,25.290,22
1035,839,1,28093,28.093,22
1126,839,1,22663,22.663,22
976,839,4,1313873,21:53.873,22
968,839,1,24035,24.035,22
1083,839,2,30342,30.342,22
989,839,1,21854,21.854,23
994,839,1,24663,24.663,23
1055,839,1,22798,22.798,23
1086,839,1,23581,23.581,23
1125,839,2,23208,23.208,23
960,839,3,24208,24.208,24
1112,839,1,24249,24.249,24
1095,839,1,23868,23.868,24
1001,839,2,23225,23.225,24
1051,839,1,25517,25.517,24
1069,839,2,23919,23.919,25
999,839,1,19570,19.570,25
1115,839,2,28969,28.969,25
1127,839,1,30659,30.659,25
1110,839,2,23339,23.339,25
1065,839,1,30333,30.333,26
1132,839,3,29289,29.289,26
972,839,1,30253,30.253,26
1031,839,1,21683,21.683,26
1038,839,2,1523223,25:23.223,26
1005,839,1,23316,23.316,26
965,839,2,27532,27.532,26
982,839,5,29173,29.173,27
1053,839,2,30652,30.652,27
980,839,2,23200,23.200,27
1114,839,2,23789,23.789,28
967,839,2,1485092,24:45.092,28
1059,839,1,30207,30.207,28
993,839,1,47910,47.910,29
1138,839,1,29601,29.601,29
980,839,3,29646,29.646,29
1080,839,2,1186485,19:46.485,30
1074,839,2,25393,25.393,30
1133,839,2,21444,21.444,30
1134,839,2,23546,23.546,30
1135,839,1,21015,21.015,30
1071,839,3,23504,23.504,30
1121,839,2,25145,25.145,30
1007,839,2,22756,22.756,30
1033,839,2,21860,21.860,31
1139,839,1,24156,24.156,31
1064,839,1,19240,19.240,31
1118,839,4,24406,24.406,31
991,839,2,22637,22.637,31
1136,839,1,24146,24.146,31
988,839,1,21865,21.865,31
1052,839,2,24471,24.471,31
964,839,2,24256,24.256,31
1053,839,3,30701,30.701,31
963,839,2,33338,33.338,31
1053,839,4,1478974,24:38.974,32
961,839,1,25539,25.539,32
975,839,1,23409,23.409,32
1104,839,1,25833,25.833,32
1141,839,1,1408695,23:28.695,32
1087,839,2,23491,23.491,32
1098,839,3,44518,44.518,32
1081,839,1,22638,22.638,33
1124,839,3,24181,24.181,33
1053,839,5,56733,56.733,33
1094,839,1,22343,22.343,33
1045,839,3,25254,25.254,34
962,839,3,30614,30.614,34
1117,839,1,1226296,20:26.296,34
1036,839,1,22366,22.366,34
973,839,2,22643,22.643,34
990,839,2,24596,24.596,35
1079,839,2,22953,22.953,35
1105,839,2,24110,24.110,35
979,839,1,22441,22.441,35
968,839,2,23026,23.026,36
1106,839,2,23698,23.698,36
974,839,1,24299,24.299,36
1058,839,1,21238,21.238,36
1056,839,1,23935,23.935,37
971,839,2,24505,24.505,37
1130,839,2,21921,21.921,37
1062,839,3,21642,21.642,37
1132,839,4,29086,29.086,38
982,839,6,29134,29.134,38
1002,839,1,24827,24.827,38
974,839,2,24496,24.496,39
1102,839,1,21942,21.942,39
1000,839,1,22258,22.258,39
1008,839,1,27226,27.226,40
1107,839,3,30427,30.427,40
1046,839,1,24414,24.414,41
1096,839,2,21734,21.734,41
1078,839,1,19019,19.019,41
970,839,5,22926,22.926,42
1123,839,3,18007,18.007,42
977,839,1,22176,22.176,42
1131,839,2,21231,21.231,43
1074,839,3,24233,24.233,43
1115,839,3,29169,29.169,43
1111,839,3,19024,19.024,43
965,839,3,24665,24.665,44
1084,839,2,22109,22.109,44
1129,839,1,24495,24.495,44
1093,839,2,24711,24.711,45
1142,839,3,21858,21.858,45
962,839,4,42368,42.368,45
1095,839,2,24445,24.445,47
1140,839,1,23245,23.245,48
1137,839,1,20634,20.634,49
1082,839,2,23945,23.945,49
1066,839,2,33264,33.264,50
1101,839,1,20367,20.367,50
1118,839,5,23599,23.599,51
1139,839,2,26175,26.175,51
1079,839,3,22033,22.033,52
1042,839,1,28535,28.535,53
1104,839,2,24707,24.707,54
1100,839,3,879804,14:39.804,55
1031,839,2,19626,19.626,56
1088,839,2,21602,21.602,56
1088,839,3,14041,14.041,57
1008,839,2,31198,31.198,57
974,839,3,24642,24.642,60
1111,839,4,22096,22.096,61
1111,839,5,2432201,40:32.201,63
1133,839,3,21330,21.330,64
1111,839,6,37037,37.037,64
1006,840,1,41048,41.048,1
1043,840,1,36189,36.189,1
1137,840,1,21123,21.123,1
1118,840,1,18504,18.504,1
996,840,1,26576,26.576,1
982,840,1,37403,37.403,1
1083,840,1,3069017,51:09.017,1
1080,840,1,26731,26.731,1
1128,840,1,2383588,39:43.588,1
1011,840,1,34338,34.338,1
1045,840,1,1154123,19:14.123,1
987,840,1,20146,20.146,1
1001,840,1,19732,19.732,1
1124,840,1,1585911,26:25.911,1
1143,840,1,29783,29.783,1
987,840,2,19270,19.270,2
1128,840,42,24132,24.132,2
1092,840,1,400463,6:40.463,2
982,840,2,29294,29.294,2
1107,840,1,16646,16.646,2
1054,840,1,22264,22.264,2
1118,840,2,1409984,23:29.984,2
1080,840,2,32750,32.750,2
1061,840,1,2067861,34:27.861,2
1054,840,2,22176,22.176,3
1076,840,1,18242,18.242,3
1119,840,1,22222,22.222,3
1115,840,1,28886,28.886,3
1033,840,1,23081,23.081,3
987,840,3,17925,17.925,3
982,840,3,25584,25.584,3
1128,840,48,28211,28.211,3
1076,840,2,18560,18.560,4
984,840,1,23475,23.475,4
1111,840,1,20036,20.036,4
1030,840,1,28842,28.842,5
1006,840,2,18610,18.610,5
969,840,1,22293,22.293,5
1004,840,1,29266,29.266,7
1020,840,1,22696,22.696,7
1143,840,2,41674,41.674,7
1039,840,1,17625,17.625,7
1071,840,1,17948,17.948,7
1092,840,2,24005,24.005,7
1123,840,1,17901,17.901,8
971,840,1,24915,24.915,8
1039,840,2,1439578,23:59.578,8
1071,840,2,17935,17.935,8
1100,840,1,927222,15:27.222,8
1125,840,1,23823,23.823,9
1121,840,1,24418,24.418,9
1142,840,1,34863,34.863,9
1109,840,1,21910,21.910,9
1111,840,2,20208,20.208,9
994,840,1,33887,33.887,9
1028,840,1,24567,24.567,9
980,840,1,24697,24.697,9
1072,840,1,27165,27.165,9
1044,840,1,23730,23.730,9
1013,840,1,23099,23.099,10
985,840,1,24949,24.949,10
990,840,1,33612,33.612,10
1007,840,1,24451,24.451,10
1047,840,1,22036,22.036,10
1126,840,1,23038,23.038,11
1037,840,1,23689,23.689,11
1101,840,1,23161,23.161,11
1144,840,1,23266,23.266,11
988,840,1,21613,21.613,11
1106,840,1,23711,23.711,11
1066,840,1,30241,30.241,12
973,840,1,22100,22.100,12
1052,840,1,24884,24.884,12
1134,840,1,23010,23.010,12
1070,840,1,23586,23.586,12
983,840,1,24109,24.109,12
1124,840,2,23358,23.358,12
1099,840,1,21150,21.150,13
1072,840,2,1020939,17:00.939,13
1034,840,1,28716,28.716,13
1096,840,1,21814,21.814,13
976,840,1,22625,22.625,13
1075,840,1,22339,22.339,13
1019,840,1,30400,30.400,13
1079,840,1,22833,22.833,14
1005,840,1,23657,23.657,14
1022,840,1,22774,22.774,14
1114,840,1,23441,23.441,14
1133,840,1,23237,23.237,14
1105,840,1,22355,22.355,14
1060,840,1,21391,21.391,14
1086,840,1,21779,21.779,14
1098,840,1,25449,25.449,15
1072,840,3,1102979,18:22.979,15
997,840,1,22181,22.181,15
1087,840,1,23555,23.555,15
1083,840,2,28632,28.632,15
1023,840,1,18838,18.838,15
1107,840,2,24332,24.332,15
1093,840,1,25417,25.417,15
1111,840,3,19653,19.653,16
1021,840,1,22085,22.085,16
1088,840,1,20205,20.205,16
1130,840,1,21880,21.880,17
981,840,1,26131,26.131,17
1008,840,1,24608,24.608,17
976,840,2,15327,15.327,17
1094,840,1,23509,23.509,17
1042,840,1,36314,36.314,18
1074,840,1,25739,25.739,18
1026,840,1,23292,23.292,18
1077,840,1,32667,32.667,18
1085,840,1,39844,39.844,18
1035,840,1,28235,28.235,18
1069,840,1,23827,23.827,18
1089,840,1,24254,24.254,18
1092,840,3,23870,23.870,19
1136,840,1,24980,24.980,19
1012,840,1,23466,23.466,20
1131,840,1,21399,21.399,20
1110,840,1,25397,25.397,20
1112,840,1,25667,25.667,20
993,840,1,21351,21.351,20
1116,840,1,24457,24.457,20
1115,840,2,28156,28.156,21
1125,840,2,22911,22.911,21
1073,840,1,22288,22.288,21
1071,840,3,24997,24.997,22
978,840,1,29849,29.849,22
1055,840,1,21756,21.756,22
1137,840,2,20214,20.214,22
1014,840,1,23321,23.321,22
1120,840,1,21866,21.866,22
1124,840,3,23238,23.238,22
1023,840,2,24419,24.419,22
1118,840,3,23558,23.558,22
976,840,3,1312728,21:52.728,22
991,840,1,22661,22.661,23
1076,840,3,20402,20.402,23
992,840,1,19737,19.737,23
1030,840,2,21778,21.778,23
1011,840,2,26600,26.600,23
1051,840,1,26157,26.157,23
1061,840,2,28213,28.213,23
1007,840,2,23371,23.371,23
1001,840,2,22901,22.901,23
1080,840,3,25650,25.650,24
1020,840,2,21260,21.260,25
989,840,1,25504,25.504,25
1065,840,1,24846,24.846,25
975,840,1,22790,22.790,25
1129,840,1,24284,24.284,25
1018,840,1,21982,21.982,25
1119,840,2,22570,22.570,26
1138,840,1,29816,29.816,26
1140,840,1,22592,22.592,26
1087,840,2,23349,23.349,26
1132,840,1,29023,29.023,26
972,840,1,29791,29.791,26
982,840,4,29412,29.412,26
1038,840,1,1517308,25:17.308,26
1125,840,3,93274,1:33.274,26
999,840,1,19476,19.476,27
1036,840,1,22351,22.351,27
1064,840,1,19389,19.389,27
1106,840,2,23839,23.839,27
1010,840,1,22471,22.471,27
1053,840,1,31138,31.138,27
1121,840,2,24545,24.545,27
1139,840,1,26399,26.399,27
1079,840,2,23394,23.394,27
1025,840,1,30168,30.168,27
1052,840,2,25525,25.525,28
1058,840,1,20936,20.936,28
1029,840,1,23346,23.346,28
1126,840,2,22631,22.631,28
1142,840,2,21588,21.588,28
1020,840,3,21962,21.962,28
987,840,4,22486,22.486,28
1043,840,2,30566,30.566,29
1095,840,1,23469,23.469,29
979,840,1,21804,21.804,29
988,840,2,21543,21.543,29
1080,840,4,1174965,19:34.965,29
989,840,2,21397,21.397,29
969,840,2,22380,22.380,29
980,840,2,23109,23.109,29
1028,840,2,25195,25.195,29
1084,840,1,21431,21.431,29
1117,840,1,22582,22.582,30
1039,840,3,22846,22.846,30
1022,840,2,25250,25.250,30
1098,840,2,24639,24.639,30
1135,840,1,21385,21.385,30
990,840,2,24638,24.638,30
1081,840,1,22059,22.059,30
998,840,1,27774,27.774,30
1024,840,1,29482,29.482,31
1108,840,1,28561,28.561,31
1035,840,2,27974,27.974,31
1053,840,2,1492090,24:52.090,32
1144,840,2,22053,22.053,32
986,840,1,21825,21.825,32
1032,840,1,22118,22.118,33
1053,840,3,65390,1:05.390,33
973,840,2,22071,22.071,33
1069,840,2,23455,23.455,34
1105,840,2,23371,23.371,34
994,840,2,31104,31.104,34
1124,840,4,22911,22.911,34
1117,840,2,1229686,20:29.686,34
1109,840,2,22403,22.403,34
1070,840,2,26056,26.056,34
1059,840,1,30996,30.996,34
1042,840,2,37483,37.483,34
1111,840,4,19923,19.923,34
1125,840,4,34777,34.777,35
1091,840,1,29863,29.863,35
977,840,1,21332,21.332,35
988,840,3,21908,21.908,35
1033,840,2,22534,22.534,35
984,840,2,22736,22.736,35
1002,840,1,26440,26.440,35
985,840,2,24497,24.497,36
1107,840,3,22050,22.050,36
1136,840,2,24209,24.209,36
1044,840,2,23650,23.650,36
1127,840,1,29971,29.971,37
1123,840,2,17977,17.977,37
1027,840,1,22745,22.745,37
1130,840,2,23381,23.381,37
1074,840,2,26957,26.957,38
1006,840,3,24296,24.296,38
1088,840,2,20214,20.214,38
1005,840,2,29804,29.804,39
1054,840,3,26027,26.027,39
1067,840,1,35509,35.509,39
1115,840,3,29399,29.399,39
1017,840,1,30849,30.849,39
1019,840,2,29074,29.074,39
1055,840,2,21432,21.432,39
1132,840,2,29469,29.469,39
1015,840,1,24591,24.591,39
992,840,2,21236,21.236,40
1094,840,2,23119,23.119,40
1009,840,1,22189,22.189,40
1116,840,2,23955,23.955,40
1003,840,1,28767,28.767,40
1083,840,3,29780,29.780,40
1096,840,2,21802,21.802,40
1078,840,1,19074,19.074,40
1024,840,2,39188,39.188,41
974,840,1,26690,26.690,41
1020,840,4,20472,20.472,41
1036,840,2,22388,22.388,42
978,840,2,28335,28.335,42
1046,840,1,24684,24.684,42
1102,840,1,22651,22.651,42
1120,840,2,21667,21.667,42
1131,840,2,21302,21.302,43
1012,840,2,23515,23.515,44
1020,840,5,20152,20.152,44
1024,840,3,29460,29.460,44
1129,840,2,25025,25.025,44
1133,840,2,22276,22.276,45
1074,840,3,25039,25.039,45
1016,840,1,23727,23.727,45
1060,840,2,21472,21.472,46
1079,840,3,23812,23.812,46
1086,840,2,21615,21.615,46
1082,840,1,25252,25.252,47
1000,840,1,21291,21.291,47
1066,840,2,43124,43.124,48
1084,840,2,21952,21.952,48
1095,840,2,23764,23.764,48
1136,840,3,25269,25.269,50
999,840,2,19526,19.526,50
1021,840,2,21563,21.563,50
1104,840,1,24656,24.656,51
1073,840,2,22661,22.661,52
1118,840,4,25294,25.294,52
1033,840,3,22057,22.057,52
1043,840,3,36630,36.630,52
1029,840,2,24841,24.841,53
1107,840,4,21837,21.837,54
1100,840,2,875053,14:35.053,55
1088,840,3,19141,19.141,56
1088,840,4,14118,14.118,57
1100,840,3,1845925,30:45.925,57
1056,840,1,23474,23.474,58
994,840,3,24852,24.852,59
1111,840,5,21532,21.532,60
1111,840,6,2410734,40:10.734,63
1111,840,7,33553,33.553,64
997,840,2,22299,22.299,65
1008,840,2,24283,24.283,65
987,840,5,24756,24.756,67
974,840,2,25248,25.248,67
1062,841,1,26573,26.573,1
1065,841,1,37190,37.190,1
1060,841,1,21129,21.129,1
1045,841,1,1154906,19:14.906,1
1061,841,1,2070250,34:30.250,2
1057,841,1,20402,20.402,2
1062,841,2,1456349,24:16.349,2
1025,841,1,38193,38.193,2
970,841,1,29443,29.443,2
1054,841,1,22485,22.485,2
1062,841,3,36899,36.899,3
1054,841,2,22669,22.669,3
1020,841,1,22509,22.509,3
1033,841,1,22283,22.283,4
1014,841,1,22381,22.381,6
1071,841,1,17713,17.713,7
1013,841,1,20776,20.776,7
1017,841,1,30842,30.842,7
1035,841,1,27892,27.892,7
1012,841,1,25184,25.184,7
1071,841,2,17929,17.929,8
1030,841,1,21977,21.977,8
1055,841,1,54673,54.673,8
1044,841,1,25432,25.432,8
1069,841,1,23993,23.993,8
1043,841,1,29745,29.745,10
1062,841,4,29191,29.191,11
1052,841,1,31998,31.998,12
1034,841,1,28355,28.355,12
1072,841,1,1004917,16:44.917,13
969,841,1,28591,28.591,15
1072,841,2,1094749,18:14.749,15
1041,841,1,22482,22.482,15
1021,841,1,23218,23.218,15
1051,841,1,25987,25.987,15
1070,841,1,22205,22.205,16
1040,841,1,29767,29.767,16
1011,841,1,27725,27.725,16
1073,841,1,22283,22.283,17
1028,841,1,25230,25.230,17
1026,841,1,23351,23.351,18
1029,841,1,23155,23.155,20
1038,841,1,23998,23.998,20
1033,841,2,23082,23.082,20
1045,841,2,24145,24.145,20
1023,841,1,25698,25.698,21
1036,841,1,22243,22.243,21
1027,841,1,43411,43.411,21
1054,841,3,26729,26.729,22
1061,841,2,28137,28.137,23
1058,841,1,21210,21.210,23
1018,841,1,21672,21.672,24
1031,841,1,23659,23.659,25
1065,841,2,30551,30.551,25
1046,841,1,24810,24.810,26
1030,841,2,22188,22.188,26
1038,841,2,1521825,25:21.825,26
1069,841,2,23502,23.502,26
1020,841,2,20879,20.879,26
1010,841,1,27172,27.172,27
1047,841,1,21480,21.480,27
1025,841,2,30227,30.227,27
1064,841,1,19049,19.049,27
1053,841,1,32299,32.299,27
1059,841,1,30586,30.586,28
1042,841,1,26473,26.473,28
1020,841,3,20096,20.096,28
1022,841,1,23044,23.044,29
1060,841,2,27122,27.122,29
1071,841,3,23618,23.618,29
1052,841,2,24223,24.223,30
1012,841,2,25137,25.137,30
1038,841,3,31480,31.480,30
1051,841,2,25347,25.347,32
1053,841,2,1496541,24:56.541,32
1016,841,1,23884,23.884,33
1053,841,3,60172,1:00.172,33
1064,841,2,20043,20.043,33
1062,841,5,21874,21.874,33
1056,841,1,24521,24.521,33
1035,841,2,27693,27.693,33
1024,841,1,29070,29.070,34
1017,841,2,31697,31.697,34
1057,841,2,20193,20.193,34
1066,841,1,30081,30.081,36
1041,841,2,22772,22.772,36
1024,841,2,28960,28.960,36
1032,841,1,21667,21.667,39
1055,841,2,22871,22.871,39
1028,841,2,24206,24.206,39
1067,841,1,23150,23.150,40
1033,841,3,21831,21.831,40
1053,841,4,29742,29.742,40
1011,841,2,24880,24.880,40
1014,841,2,23507,23.507,41
1071,841,4,22830,22.830,42
1015,841,1,35651,35.651,44
1036,841,2,21794,21.794,45
1029,841,2,23524,23.524,46
1020,841,4,28093,28.093,47
1057,841,3,14881,14.881,47
1057,841,4,2017324,33:37.324,48
1026,841,2,23412,23.412,49
1066,841,2,33961,33.961,50
1045,841,3,24836,24.836,53
1046,841,2,24551,24.551,54
1031,841,2,22800,22.800,55
1031,841,3,19678,19.678,56
1001,842,1,20136,20.136,1
1045,842,1,1160469,19:20.469,1
1092,842,1,41319,41.319,1
1128,842,1,2381893,39:41.893,1
1118,842,1,20523,20.523,1
987,842,1,19430,19.430,1
1083,842,1,3048950,50:48.950,1
1124,842,1,1586793,26:26.793,1
1111,842,1,28469,28.469,1
1054,842,1,21353,21.353,2
1080,842,1,35486,35.486,2
1118,842,2,1416706,23:36.706,2
1092,842,2,409011,6:49.011,2
1061,842,1,2067244,34:27.244,2
987,842,2,18855,18.855,2
1062,842,1,1457615,24:17.615,2
1107,842,1,16380,16.380,2
987,842,3,18207,18.207,3
1020,842,1,29667,29.667,3
1062,842,2,39839,39.839,3
1033,842,1,22740,22.740,3
1054,842,2,22319,22.319,3
1052,842,1,38338,38.338,4
1007,842,1,22570,22.570,5
1101,842,1,20235,20.235,5
1082,842,1,23557,23.557,5
1071,842,1,19439,19.439,7
1035,842,1,28356,28.356,7
1092,842,3,24966,24.966,7
1016,842,1,23485,23.485,7
1071,842,2,18608,18.608,8
1100,842,1,926996,15:26.996,8
1127,842,1,30081,30.081,8
1027,842,1,22689,22.689,9
1011,842,1,27557,27.557,9
1134,842,1,22900,22.900,9
1098,842,1,25885,25.885,9
1081,842,1,22698,22.698,9
1112,842,1,27376,27.376,10
1069,842,1,23745,23.745,10
1044,842,1,23669,23.669,10
1142,842,1,22179,22.179,10
1087,842,1,22857,22.857,10
1079,842,1,22008,22.008,10
